-79.6260778,43.600275,-79.6380778,43.588275
-79.6260778,43.612275,-79.6380778,43.600275
-79.6260778,43.624275,-79.6380778,43.612275
-79.6260778,43.636275,-79.6380778,43.624275
-79.6260778,43.648275,-79.6380778,43.636275
-79.6260778,43.660275,-79.6380778,43.648275
-79.6260778,43.672275,-79.6380778,43.660275
-79.6260778,43.684275,-79.6380778,43.672275
-79.6260778,43.696275,-79.6380778,43.684275
-79.6260778,43.708275,-79.6380778,43.696275
-79.6260778,43.720275,-79.6380778,43.708275
-79.6140778,43.600275,-79.6260778,43.588275
-79.6140778,43.612275,-79.6260778,43.600275
-79.6140778,43.624275,-79.6260778,43.612275
-79.6140778,43.636275,-79.6260778,43.624275
-79.6140778,43.648275,-79.6260778,43.636275
-79.6140778,43.660275,-79.6260778,43.648275
-79.6140778,43.672275,-79.6260778,43.660275
-79.6140778,43.684275,-79.6260778,43.672275
-79.6140778,43.696275,-79.6260778,43.684275
-79.6020778,43.600275,-79.6140778,43.588275
-79.6020778,43.612275,-79.6140778,43.600275
-79.6020778,43.624275,-79.6140778,43.612275
-79.6020778,43.636275,-79.6140778,43.624275
-79.6020778,43.672275,-79.6140778,43.660275
-79.5900778,43.600275,-79.6020778,43.588275
-79.5900778,43.612275,-79.6020778,43.600275
-79.5900778,43.624275,-79.6020778,43.612275
-79.5900778,43.636275,-79.6020778,43.624275
-79.5780778,43.600275,-79.5900778,43.588275
-79.5780778,43.612275,-79.5900778,43.600275
-79.5780778,43.624275,-79.5900778,43.612275
-79.5660778,43.600275,-79.5780778,43.588275
-79.5540778,43.600275,-79.5660778,43.588275
-79.5540778,43.756275,-79.5660778,43.744275
-79.5420778,43.744275,-79.5540778,43.732275
-79.5420778,43.756275,-79.5540778,43.744275
-79.5300778,43.600275,-79.5420778,43.588275
-79.5300778,43.612275,-79.5420778,43.600275
-79.5300778,43.732275,-79.5420778,43.720275
-79.5300778,43.744275,-79.5420778,43.732275
-79.5300778,43.756275,-79.5420778,43.744275
-79.5180778,43.600275,-79.5300778,43.588275
-79.5180778,43.612275,-79.5300778,43.600275
-79.5180778,43.624275,-79.5300778,43.612275
-79.5180778,43.696275,-79.5300778,43.684275
-79.5180778,43.708275,-79.5300778,43.696275
-79.5180778,43.720275,-79.5300778,43.708275
-79.5180778,43.732275,-79.5300778,43.720275
-79.5180778,43.744275,-79.5300778,43.732275
-79.5180778,43.756275,-79.5300778,43.744275
-79.5060778,43.600275,-79.5180778,43.588275
-79.5060778,43.636275,-79.5180778,43.624275
-79.5060778,43.648275,-79.5180778,43.636275
-79.5060778,43.660275,-79.5180778,43.648275
-79.5060778,43.708275,-79.5180778,43.696275
-79.5060778,43.720275,-79.5180778,43.708275
-79.5060778,43.732275,-79.5180778,43.720275
-79.5060778,43.744275,-79.5180778,43.732275
-79.5060778,43.756275,-79.5180778,43.744275
-79.4940778,43.600275,-79.5060778,43.588275
-79.4940778,43.624275,-79.5060778,43.612275
-79.4940778,43.636275,-79.5060778,43.624275
-79.4940778,43.648275,-79.5060778,43.636275
-79.4940778,43.660275,-79.5060778,43.648275
-79.4940778,43.684275,-79.5060778,43.672275
-79.4940778,43.696275,-79.5060778,43.684275
-79.4940778,43.708275,-79.5060778,43.696275
-79.4940778,43.720275,-79.5060778,43.708275
-79.4940778,43.732275,-79.5060778,43.720275
-79.4940778,43.744275,-79.5060778,43.732275
-79.4940778,43.756275,-79.5060778,43.744275
-79.4820778,43.600275,-79.4940778,43.588275
-79.4820778,43.624275,-79.4940778,43.612275
-79.4820778,43.636275,-79.4940778,43.624275
-79.4820778,43.648275,-79.4940778,43.636275
-79.4820778,43.660275,-79.4940778,43.648275
-79.4820778,43.672275,-79.4940778,43.660275
-79.4820778,43.684275,-79.4940778,43.672275
-79.4820778,43.696275,-79.4940778,43.684275
-79.4820778,43.708275,-79.4940778,43.696275
-79.4820778,43.720275,-79.4940778,43.708275
-79.4820778,43.732275,-79.4940778,43.720275
-79.4820778,43.744275,-79.4940778,43.732275
-79.4820778,43.756275,-79.4940778,43.744275
-79.4700778,43.600275,-79.4820778,43.588275
-79.4700778,43.612275,-79.4820778,43.600275
-79.4700778,43.624275,-79.4820778,43.612275
-79.4700778,43.636275,-79.4820778,43.624275
-79.4700778,43.648275,-79.4820778,43.636275
-79.4700778,43.660275,-79.4820778,43.648275
-79.4700778,43.672275,-79.4820778,43.660275
-79.4700778,43.684275,-79.4820778,43.672275
-79.4700778,43.696275,-79.4820778,43.684275
-79.4700778,43.708275,-79.4820778,43.696275
-79.4700778,43.720275,-79.4820778,43.708275
-79.4700778,43.732275,-79.4820778,43.720275
-79.4700778,43.744275,-79.4820778,43.732275
-79.4700778,43.756275,-79.4820778,43.744275
